Name,Date,First,High,Low,Close,Value,Volume,Openint,Per,Open,Last
Abadan.PG,20201014.0,21800.0,21870.0,20940.0,21000.0,171664052190.0,8174804.0,35994.0,D,22040.0,20940.0
Abadan.PG,20201018.0,20020.0,20830.0,19950.0,20030.0,108837150790.0,5434089.0,27060.0,D,21000.0,19950.0
Abadan.PG,20201019.0,19030.0,19030.0,19030.0,19600.0,19406051830.0,1019761.0,4279.0,D,20030.0,19030.0
Abadan.PG,20201020.0,18620.0,20580.0,18620.0,19740.0,336523198560.0,17051533.0,52279.0,D,19600.0,20580.0
Abadan.PG,20201021.0,20720.0,20720.0,19000.0,20210.0,271603481920.0,13438821.0,34483.0,D,19740.0,19660.0
Abadan.PG,20201024.0,19200.0,19200.0,19200.0,19990.0,10261017600.0,534428.0,732.0,D,20210.0,19200.0
Abadan.PG,20201026.0,19000.0,19000.0,19000.0,19820.0,8268724000.0,435196.0,260.0,D,19990.0,19000.0
Abadan.PG,20201027.0,18830.0,19590.0,18830.0,18910.0,125575747550.0,6639716.0,24913.0,D,19820.0,19250.0
Abadan.PG,20201028.0,18500.0,19850.0,17970.0,19220.0,292441645480.0,15212188.0,46668.0,D,18910.0,19850.0
Abadan.PG,20201031.0,20000.0,20180.0,18260.0,19520.0,186860102450.0,9570876.0,30752.0,D,19220.0,19460.0
Abadan.PG,20201101.0,19480.0,19480.0,18550.0,18590.0,63080692720.0,3392987.0,5395.0,D,19520.0,18550.0
Abadan.PG,20201102.0,17720.0,18300.0,17670.0,17740.0,100762723810.0,5680979.0,15371.0,D,18590.0,17670.0
Abadan.PG,20201104.0,17250.0,18380.0,17110.0,17810.0,103997681060.0,5839857.0,23827.0,D,17740.0,18100.0
Abadan.PG,20201107.0,16930.0,17810.0,16920.0,17070.0,41732455620.0,2459397.0,4357.0,D,17810.0,16920.0
Abadan.PG,20201108.0,16220.0,16860.0,16220.0,16250.0,60441378090.0,3718859.0,10292.0,D,17070.0,16280.0
Abadan.PG,20201109.0,16200.0,17060.0,15810.0,16650.0,219028202880.0,13154949.0,30623.0,D,16250.0,17060.0
Abadan.PG,20201110.0,17190.0,17200.0,16480.0,16900.0,126619510460.0,7490961.0,22551.0,D,16650.0,17160.0
Abadan.PG,20201111.0,16910.0,17690.0,16610.0,17250.0,125060620680.0,7250594.0,19394.0,D,16900.0,17430.0
Abadan.PG,20201114.0,17730.0,18110.0,17390.0,18070.0,109829523050.0,6079501.0,19496.0,D,17250.0,18110.0
Abadan.PG,20201115.0,18780.0,18780.0,17170.0,17860.0,206064944000.0,11538551.0,20666.0,D,18070.0,17500.0
Abadan.PG,20201116.0,17200.0,18150.0,17000.0,17720.0,96919988100.0,5469915.0,20460.0,D,17860.0,17440.0
Abadan.PG,20201117.0,17200.0,18120.0,17200.0,17650.0,181689324750.0,10292723.0,25540.0,D,17720.0,17700.0
Abadan.PG,20201118.0,17860.0,18530.0,17650.0,18150.0,225367698570.0,12414721.0,32927.0,D,17650.0,18500.0
Abadan.PG,20201121.0,18700.0,18700.0,17250.0,17600.0,190515501090.0,10826051.0,23981.0,D,18150.0,17250.0
Abadan.PG,20201122.0,17020.0,17690.0,16760.0,17170.0,121513497700.0,7077047.0,19283.0,D,17600.0,17020.0
Abadan.PG,20201130.0,18020.0,18020.0,18020.0,18020.0,65176592060.0,3616903.0,14402.0,D,17170.0,18020.0
Abadan.PG,20201201.0,18720.0,18920.0,18020.0,18820.0,417077983700.0,22163910.0,43716.0,D,18020.0,18920.0
Abadan.PG,20201202.0,19050.0,19760.0,18850.0,19660.0,351642586080.0,17889652.0,38323.0,D,18820.0,19760.0
Abadan.PG,20201205.0,19900.0,20640.0,19760.0,20600.0,261491845470.0,12693871.0,23921.0,D,19660.0,20640.0
Abadan.PG,20201206.0,21630.0,21630.0,21160.0,21540.0,477138377940.0,22150894.0,31109.0,D,20600.0,21630.0
Abadan.PG,20201207.0,22050.0,22050.0,20470.0,20840.0,416629027050.0,19994381.0,47257.0,D,21540.0,20470.0
Abadan.PG,20201208.0,19900.0,20910.0,19800.0,20040.0,344924439620.0,17209522.0,67524.0,D,20840.0,19920.0
Abadan.PG,20201209.0,19760.0,21040.0,19760.0,20870.0,353640194530.0,16942960.0,65098.0,D,20040.0,21040.0
Abadan.PG,20201212.0,21360.0,21360.0,20010.0,20920.0,463807821490.0,22171283.0,33736.0,D,20870.0,20380.0
Abadan.PG,20201213.0,20900.0,20900.0,19880.0,20000.0,243132962580.0,12156818.0,20889.0,D,20920.0,19880.0
Abadan.PG,20201214.0,19760.0,19760.0,19000.0,19120.0,201550610340.0,10543539.0,26391.0,D,20000.0,19000.0
Abadan.PG,20201215.0,18170.0,18510.0,18170.0,18180.0,47911505190.0,2635388.0,5641.0,D,19120.0,18170.0
Abadan.PG,20201216.0,17280.0,18210.0,17280.0,17700.0,161528079230.0,9125754.0,21451.0,D,18180.0,18040.0
Abadan.PG,20201219.0,18240.0,18580.0,18110.0,18520.0,153094347650.0,8268657.0,22539.0,D,17700.0,18580.0
Abadan.PG,20201220.0,19080.0,19080.0,17820.0,18320.0,100074528820.0,5462271.0,16411.0,D,18520.0,17960.0
Abadan.PG,20201221.0,17960.0,18900.0,17410.0,18010.0,283067408020.0,15717365.0,18953.0,D,18320.0,17600.0
Abadan.PG,20201222.0,17700.0,18200.0,17110.0,17730.0,369146737780.0,20825957.0,25082.0,D,18010.0,17820.0
Abadan.PG,20201223.0,18100.0,18400.0,17830.0,18160.0,218053671300.0,12009769.0,23293.0,D,17730.0,18200.0
Abadan.PG,20201226.0,18600.0,18670.0,17600.0,18130.0,228672050400.0,12610077.0,26427.0,D,18160.0,18130.0
Abadan.PG,20201227.0,18100.0,18600.0,17730.0,18170.0,166963136550.0,9187412.0,24430.0,D,18130.0,18100.0
Abadan.PG,20201228.0,18100.0,18450.0,17510.0,17860.0,126757791330.0,7096823.0,22648.0,D,18170.0,17710.0
Abadan.PG,20201229.0,17990.0,17990.0,16970.0,17140.0,119942651050.0,6999840.0,17415.0,D,17860.0,17000.0
Abadan.PG,20201230.0,16970.0,17800.0,16520.0,17180.0,158015027270.0,9199599.0,27117.0,D,17140.0,16920.0
Abadan.PG,20210102.0,16900.0,17350.0,16330.0,16610.0,172902791460.0,10411892.0,21220.0,D,17180.0,16330.0
Abadan.PG,20210103.0,16000.0,17440.0,16000.0,17270.0,230037304720.0,13317746.0,30182.0,D,16610.0,17440.0
Abadan.PG,20210104.0,18100.0,18130.0,17770.0,18090.0,125749161180.0,6952714.0,21203.0,D,17270.0,18130.0
Abadan.PG,20210105.0,18950.0,18950.0,17430.0,18090.0,272430106320.0,15060279.0,24994.0,D,18090.0,17870.0
Abadan.PG,20210106.0,17870.0,17870.0,17190.0,17230.0,175815733440.0,10201915.0,21593.0,D,18090.0,17190.0
Abadan.PG,20210109.0,16550.0,17180.0,16390.0,16710.0,93923384450.0,5621271.0,19194.0,D,17230.0,16760.0
Abadan.PG,20210110.0,16430.0,17540.0,16430.0,17310.0,121927591750.0,7042868.0,22595.0,D,16710.0,17540.0
Abadan.PG,20210111.0,17790.0,17790.0,16530.0,17010.0,130852625480.0,7692719.0,15631.0,D,17310.0,16780.0
Abadan.PG,20210112.0,16530.0,17100.0,16160.0,16510.0,166271597620.0,10073132.0,16092.0,D,17010.0,16990.0
Abadan.PG,20210113.0,16820.0,17330.0,15860.0,17090.0,220177515490.0,12884608.0,18706.0,D,16510.0,17330.0
Abadan.PG,20210116.0,16700.0,17580.0,16240.0,16490.0,174767921520.0,10599425.0,15654.0,D,17090.0,16240.0
Abadan.PG,20210118.0,15670.0,16220.0,15670.0,15720.0,99150616240.0,6305645.0,12593.0,D,16490.0,15670.0
Abadan.PG,20210124.0,16500.0,16500.0,16100.0,16470.0,116763775460.0,7090836.0,6678.0,D,15720.0,16500.0
Abadan.PG,20210125.0,16490.0,17290.0,16120.0,17130.0,181502128770.0,10594409.0,16489.0,D,16470.0,17290.0
Abadan.PG,20210126.0,17550.0,17890.0,16400.0,17100.0,193262325810.0,11300521.0,13593.0,D,17130.0,16640.0
Abadan.PG,20210127.0,16410.0,17330.0,16250.0,16790.0,93324365120.0,5557217.0,11187.0,D,17100.0,16600.0
Abadan.PG,20210130.0,16790.0,17480.0,16600.0,17170.0,94512490300.0,5505576.0,15417.0,D,16790.0,17340.0
Abadan.PG,20210131.0,17550.0,17550.0,16320.0,16480.0,159935232290.0,9705742.0,10884.0,D,17170.0,16320.0
Abadan.PG,20210201.0,16010.0,16760.0,15820.0,16170.0,110203793660.0,6815548.0,12622.0,D,16480.0,16130.0
Abadan.PG,20210202.0,16100.0,16110.0,15370.0,15740.0,99561388160.0,6326274.0,12173.0,D,16170.0,15820.0
Abadan.PG,20210203.0,15550.0,16280.0,14960.0,15260.0,105331480590.0,6903793.0,12146.0,D,15740.0,15050.0
Abadan.PG,20210206.0,14580.0,15000.0,14500.0,14520.0,64391545290.0,4434562.0,5744.0,D,15260.0,14500.0
Abadan.PG,20210207.0,14120.0,15240.0,14120.0,15130.0,50064772880.0,3308468.0,9950.0,D,14520.0,15240.0
Abadan.PG,20210208.0,15280.0,15830.0,14380.0,14860.0,73985422580.0,4979901.0,8917.0,D,15130.0,14900.0
Abadan.PG,20210209.0,14370.0,15300.0,14340.0,14860.0,82759274450.0,5568102.0,9771.0,D,14860.0,15040.0
Abadan.PG,20210213.0,15300.0,15750.0,14990.0,15510.0,102666756210.0,6621190.0,13281.0,D,14860.0,15750.0
Abadan.PG,20210214.0,15850.0,16000.0,15200.0,15320.0,77178705680.0,5036188.0,7257.0,D,15510.0,15220.0
Abadan.PG,20210215.0,15050.0,15310.0,15020.0,15050.0,51880758670.0,3446734.0,6897.0,D,15320.0,15020.0
Abadan.PG,20210216.0,14750.0,14900.0,14750.0,14750.0,80472705510.0,5454448.0,4834.0,D,15050.0,14760.0
Abadan.PG,20210217.0,14670.0,15330.0,14500.0,14770.0,51883671720.0,3511751.0,6960.0,D,14750.0,14960.0
Abadan.PG,20210220.0,14600.0,15300.0,14520.0,14730.0,48919385750.0,3322199.0,7850.0,D,14770.0,14610.0
Abadan.PG,20210221.0,14440.0,14500.0,14440.0,14650.0,13934645100.0,964742.0,1401.0,D,14730.0,14440.0
Abadan.PG,20210222.0,14360.0,14360.0,14360.0,14630.0,3433978600.0,239135.0,127.0,D,14650.0,14360.0
Abadan.PG,20210223.0,14340.0,14630.0,14340.0,14470.0,27921562460.0,1945356.0,7052.0,D,14630.0,14340.0
Abadan.PG,20210224.0,14250.0,14650.0,14190.0,14370.0,22674846470.0,1590527.0,6241.0,D,14470.0,14190.0
Abadan.PG,20210227.0,14090.0,14090.0,14090.0,14360.0,1120873590.0,79551.0,96.0,D,14370.0,14090.0
Abadan.PG,20210228.0,14080.0,14080.0,14080.0,14350.0,881548800.0,62610.0,55.0,D,14360.0,14080.0
Abadan.PG,20210301.0,14070.0,14070.0,14070.0,14340.0,1241564940.0,88242.0,148.0,D,14350.0,14070.0
Abadan.PG,20210302.0,14060.0,14070.0,14060.0,14180.0,27544106910.0,1959017.0,7234.0,D,14340.0,14060.0
Abadan.PG,20210303.0,13900.0,15030.0,13900.0,14670.0,159483334010.0,10868578.0,11401.0,D,14180.0,15030.0
Abadan.PG,20210306.0,15340.0,15550.0,14680.0,15400.0,290650142290.0,18869237.0,20691.0,D,14670.0,15550.0
Abadan.PG,20210307.0,15780.0,15800.0,15100.0,15270.0,118221717750.0,7740020.0,3356.0,D,15400.0,15100.0
Abadan.PG,20210308.0,14970.0,14970.0,14970.0,15250.0,3288879060.0,219698.0,114.0,D,15270.0,14970.0
Abadan.PG,20210309.0,14950.0,14950.0,14950.0,15220.0,4526426450.0,302771.0,84.0,D,15250.0,14950.0
Abadan.PG,20210310.0,14920.0,14920.0,14920.0,15210.0,1925411080.0,129049.0,91.0,D,15220.0,14920.0
Abadan.PG,20210313.0,14910.0,14910.0,14910.0,15140.0,10877366850.0,729535.0,165.0,D,15210.0,14910.0
Abadan.PG,20210314.0,14840.0,14840.0,14840.0,15100.0,6279798280.0,423167.0,109.0,D,15140.0,14840.0
Abadan.PG,20210315.0,14800.0,14800.0,14800.0,15090.0,1108179600.0,74877.0,104.0,D,15100.0,14800.0
Abadan.PG,20210316.0,14790.0,15290.0,14790.0,14860.0,224489125460.0,15110919.0,12699.0,D,15090.0,14790.0
Abadan.PG,20210317.0,14600.0,15000.0,14570.0,14610.0,70404922780.0,4817950.0,5294.0,D,14860.0,14570.0
Abadan.PG,20210327.0,14400.0,14610.0,14320.0,14340.0,52608358930.0,3667833.0,6840.0,D,14610.0,14360.0
Abadan.PG,20210328.0,14160.0,14570.0,14090.0,14300.0,38694907270.0,2709096.0,6787.0,D,14340.0,14350.0
Abadan.PG,20210330.0,14350.0,14460.0,14130.0,14290.0,30994613010.0,2170996.0,5993.0,D,14300.0,14180.0
Abadan.PG,20210331.0,14060.0,14250.0,14010.0,14040.0,53682598420.0,3823392.0,4558.0,D,14290.0,14010.0
Abadan.PG,20210403.0,13870.0,14230.0,13760.0,13900.0,35319878360.0,2551748.0,4538.0,D,14040.0,13760.0
Abadan.PG,20210404.0,13630.0,13630.0,13630.0,13890.0,2659880870.0,195149.0,135.0,D,13900.0,13630.0
Abadan.PG,20210405.0,13620.0,13880.0,13620.0,13780.0,20457584360.0,1501670.0,4027.0,D,13890.0,13620.0
Abadan.PG,20210406.0,13550.0,13850.0,13510.0,13730.0,11698149890.0,863131.0,2240.0,D,13780.0,13510.0
Abadan.PG,20210407.0,13460.0,13500.0,13460.0,13700.0,5453695560.0,405157.0,1400.0,D,13730.0,13460.0
Abadan.PG,20210410.0,13430.0,14200.0,13430.0,13830.0,145050715080.0,10487012.0,9256.0,D,13700.0,13980.0
Abadan.PG,20210411.0,13980.0,14150.0,13560.0,13720.0,67313391210.0,4907855.0,3975.0,D,13830.0,13560.0
Abadan.PG,20210412.0,13450.0,13450.0,13450.0,13710.0,2598217200.0,193176.0,124.0,D,13720.0,13450.0
Abadan.PG,20210413.0,13440.0,13710.0,13440.0,13520.0,37237959060.0,2766292.0,4492.0,D,13710.0,13440.0
Abadan.PG,20210414.0,13250.0,13300.0,13250.0,13480.0,7158305530.0,540226.0,789.0,D,13520.0,13250.0
Abadan.PG,20210417.0,13220.0,13220.0,13220.0,13470.0,2279458500.0,172425.0,135.0,D,13480.0,13220.0
Abadan.PG,20210418.0,13210.0,13210.0,13210.0,13470.0,304173460.0,23026.0,25.0,D,13470.0,13210.0
Abadan.PG,20210419.0,13210.0,13250.0,13210.0,13280.0,35579543910.0,2693362.0,2663.0,D,13470.0,13210.0
Abadan.PG,20210420.0,13030.0,13280.0,13020.0,13060.0,43813467120.0,3361513.0,4719.0,D,13280.0,13060.0
Abadan.PG,20210421.0,12690.0,13120.0,12670.0,12930.0,34446317440.0,2675078.0,3357.0,D,13060.0,12670.0
Abadan.PG,20210424.0,12550.0,12550.0,12550.0,12920.0,1194609400.0,95188.0,93.0,D,12930.0,12550.0
Abadan.PG,20210425.0,12540.0,12540.0,12540.0,12920.0,453458940.0,36161.0,31.0,D,12920.0,12540.0
Abadan.PG,20210426.0,12540.0,12540.0,12540.0,12910.0,939985860.0,74959.0,94.0,D,12920.0,12540.0
Abadan.PG,20210427.0,12530.0,12770.0,12530.0,12690.0,31991991230.0,2543829.0,4274.0,D,12910.0,12530.0
Abadan.PG,20210428.0,12320.0,12400.0,12310.0,12620.0,9043252300.0,734051.0,1557.0,D,12690.0,12310.0
Abadan.PG,20210501.0,12250.0,12300.0,12250.0,12580.0,5459991100.0,445709.0,658.0,D,12620.0,12250.0
Abadan.PG,20210502.0,12210.0,12210.0,12210.0,12580.0,167484570.0,13717.0,22.0,D,12580.0,12210.0
Abadan.PG,20210503.0,12210.0,12210.0,12210.0,12580.0,202881360.0,16616.0,29.0,D,12580.0,12210.0
Abadan.PG,20210505.0,12210.0,12210.0,12210.0,12580.0,439047180.0,35958.0,25.0,D,12580.0,12210.0
Abadan.PG,20210508.0,12210.0,12210.0,12210.0,12570.0,789889320.0,64692.0,59.0,D,12580.0,12210.0
Abadan.PG,20210509.0,12200.0,12200.0,12200.0,12570.0,98039200.0,8036.0,10.0,D,12570.0,12200.0
Abadan.PG,20210510.0,12200.0,12200.0,12200.0,12560.0,1892000400.0,155082.0,114.0,D,12570.0,12200.0
Abadan.PG,20210511.0,12190.0,12490.0,12190.0,12270.0,40905493740.0,3350075.0,7082.0,D,12560.0,12190.0
Abadan.PG,20210512.0,11920.0,12250.0,11910.0,12040.0,32088677120.0,2689483.0,4762.0,D,12270.0,11910.0
Abadan.PG,20210515.0,11600.0,11980.0,11440.0,11500.0,15775592350.0,1371889.0,2484.0,D,12040.0,11440.0
Abadan.PG,20210516.0,10930.0,11200.0,10930.0,10940.0,18899410690.0,1726845.0,2722.0,D,11500.0,10930.0
Abadan.PG,20210517.0,10440.0,10870.0,10400.0,10420.0,13131443900.0,1259817.0,2021.0,D,10940.0,10400.0
Abadan.PG,20210518.0,9900.0,9900.0,9900.0,10170.0,5837198400.0,589616.0,440.0,D,10420.0,9900.0
Abadan.PG,20210519.0,9670.0,9820.0,9670.0,9670.0,31715827250.0,3279087.0,3916.0,D,10170.0,9670.0
Abadan.PG,20210522.0,9250.0,9480.0,9190.0,9370.0,9614476440.0,1042415.0,1703.0,D,9670.0,9190.0
Abadan.PG,20210523.0,8910.0,9290.0,8910.0,9000.0,24176194860.0,2685470.0,3645.0,D,9370.0,8910.0
Abadan.PG,20210524.0,8570.0,8860.0,8550.0,8620.0,16124159750.0,1871373.0,4694.0,D,9000.0,8560.0
Abadan.PG,20210525.0,8310.0,9050.0,8310.0,8960.0,19639331090.0,2190777.0,8392.0,D,8620.0,9050.0
Abadan.PG,20210526.0,9360.0,9400.0,9050.0,9380.0,33851878810.0,3608441.0,10010.0,D,8960.0,9400.0
Abadan.PG,20210529.0,9790.0,9840.0,9540.0,9810.0,14970387670.0,1523345.0,4513.0,D,9380.0,9840.0
Abadan.PG,20210530.0,10300.0,10300.0,9910.0,10230.0,49501777290.0,4838246.0,5639.0,D,9810.0,10170.0
Abadan.PG,20210531.0,9760.0,10370.0,9720.0,9990.0,14760841690.0,1479903.0,2719.0,D,10230.0,9720.0
Abadan.PG,20210601.0,9790.0,9790.0,9510.0,9970.0,1187791520.0,121364.0,106.0,D,9990.0,9540.0
Abadan.PG,20210602.0,10710.0,11090.0,10330.0,10690.0,49872255360.0,4664462.0,4487.0,D,9970.0,10930.0
Abadan.PG,20210607.0,11050.0,11100.0,10420.0,10780.0,23486085380.0,2178150.0,5711.0,D,10690.0,10750.0
Abadan.PG,20210608.0,10540.0,11220.0,10540.0,10870.0,25908725260.0,2382988.0,4590.0,D,10780.0,10850.0
Abadan.PG,20210609.0,10630.0,10630.0,10330.0,10370.0,27120239260.0,2614016.0,3300.0,D,10870.0,10350.0
Abadan.PG,20210615.0,10000.0,10250.0,9500.0,9800.0,6254715840.0,639180.0,1905.0,D,9810.0,9560.0
Abadan.PG,20210616.0,9540.0,9680.0,9310.0,9390.0,13425277930.0,1430941.0,5620.0,D,9800.0,9350.0
Abadan.PG,20210619.0,8930.0,9680.0,8930.0,9300.0,9965571910.0,1075952.0,3062.0,D,9390.0,9500.0
Abadan.PG,20210620.0,9740.0,9760.0,9380.0,9600.0,15443950810.0,1608307.0,3208.0,D,9300.0,9640.0
Abadan.PG,20210621.0,9490.0,10080.0,9490.0,10020.0,27332327610.0,2728432.0,3554.0,D,9600.0,10080.0
Abadan.PG,20210622.0,10290.0,10520.0,9950.0,10440.0,22392065430.0,2144254.0,3452.0,D,10020.0,10520.0
Abadan.PG,20210623.0,10930.0,10960.0,10540.0,10950.0,22345273930.0,2040446.0,3117.0,D,10440.0,10960.0
Abadan.PG,20210626.0,11460.0,11490.0,11020.0,11460.0,47328070340.0,4130373.0,3982.0,D,10950.0,11490.0
Abadan.PG,20210627.0,11450.0,12030.0,11450.0,11940.0,53517904260.0,4480427.0,4970.0,D,11460.0,12030.0
Abadan.PG,20210628.0,12380.0,12380.0,11610.0,12060.0,36424612930.0,3019684.0,4708.0,D,11940.0,11730.0
Abadan.PG,20210629.0,11470.0,11970.0,11460.0,11490.0,65875563930.0,5731605.0,3483.0,D,12060.0,11460.0
Abadan.PG,20210630.0,11140.0,11400.0,10920.0,10970.0,59978662630.0,5467018.0,4752.0,D,11490.0,11000.0
Abadan.PG,20210703.0,10890.0,11510.0,10890.0,11490.0,111383305330.0,9695193.0,5665.0,D,10970.0,11510.0
Abadan.PG,20210704.0,11690.0,11900.0,11030.0,11540.0,37302341810.0,3233760.0,4338.0,D,11490.0,11260.0
